1.73205	0.0	0.0	0.0
1.0	1.97318	0.349397	0.332719
0.57735	1.15444	0.197633	1.04945
0.333333	0.936766	0.158362	1.19186
0.19245	0.746131	0.131268	0.317444
0.111111	0.671122	0.123502	-0.303788
0.06415	0.662284	0.123109	-0.420102
0.037037	0.662041	0.123503	-0.410401
0.0213833	0.661866	0.12417	-0.392422
0.0123457	0.661546	0.125288	-0.365749
0.00712778	0.660886	0.127205	-0.321871
0.00411523	0.65941	0.130412	-0.255538
0.00237593	0.655909	0.135891	-0.144941
0.00137174	0.647268	0.145148	0.0180143
0.000791976	0.626396	0.159832	0.242693
0.000457247	0.582187	0.180565	0.47648
0.000263992	0.507779	0.20374	0.534027
0.000152416	0.425211	0.222175	0.37047
8.79973e-05	0.370146	0.23143	0.136324
5.08053e-05	0.349024	0.23363	-0.00138319
2.93324e-05	0.344352	0.233449	-0.0291542
1.69351e-05	0.342912	0.232909	-0.0331422
9.77748e-06	0.342155	0.232249	-0.0335115
5.64503e-06	0.341716	0.231553	-0.0324718
3.25916e-06	0.341439	0.230797	-0.030813
1.88168e-06	0.341259	0.229996	-0.0283719
1.08639e-06	0.341125	0.229158	-0.0257385
6.27225e-07	0.341016	0.228254	-0.0224214
3.62129e-07	0.340912	0.227273	-0.0190731
2.09075e-07	0.340806	0.226203	-0.0149436
1.2071e-07	0.340686	0.225029	-0.0108394
6.96917e-08	0.340547	0.223736	-0.00573372
4.02365e-08	0.34038	0.222304	-0.0006853
2.32306e-08	0.340178	0.220713	0.00571612
1.34122e-08	0.339925	0.218932	0.0120316
7.74352e-09	0.339612	0.216931	0.0202414
4.47073e-09	0.339214	0.214628	0.0283559
2.58117e-09	0.338707	0.21201	0.0392125
1.49024e-09	0.338045	0.209049	0.0499817
8.60392e-10	0.337179	0.205623	0.0648554
4.96747e-10	0.336013	0.201608	0.0796956
2.86797e-10	0.334438	0.196886	0.100897
1.65582e-10	0.332242	0.191279	0.122391
9.55991e-11	0.329158	0.184557	0.1537
5.51941e-11	0.324709	0.1764	0.186612
3.18664e-11	0.318231	0.166461	0.233445
1.8398e-11	0.308611	0.15429	0.284943
1.06221e-11	0.294403	0.139494	0.348792
6.13268e-12	0.273564	0.121785	0.417635
3.54071e-12	0.244413	0.101422	0.471086
2.04423e-12	0.206246	0.0794854	0.50388
1.18024e-12	0.161801	0.0580457	0.472157
6.81409e-13	0.116706	0.0393848	0.399703
3.93412e-13	0.0776165	0.0250155	0.293903
2.27136e-13	0.0484459	0.0151762	0.195412
1.31137e-13	0.0289344	0.00893778	0.121175
7.57121e-14	0.0169971	0.00520861	0.071714
4.37124e-14	0.00983178	0.00301246	0.0420386
2.52374e-14	0.00571238	0.0017447	0.0242841
1.45708e-14	0.00328494	0.00100632	0.014081
8.41246e-15	0.0019067	0.000582296	0.00811463
4.85694e-15	0.00109523	0.000335622	0.00469498
2.80415e-15	0.000635722	0.000194158	0.00270556
1.61898e-15	0.000365058	0.000112254	0.00156443
9.34718e-16	0.000211907	6.51819e-05	0.000901598
5.3966e-16	0.000121676	3.74416e-05	0.000521248
3.11573e-16	7.06347e-05	2.12793e-05	0.000298817
1.79887e-16	4.05562e-05	1.21588e-05	0.000170358
1.03858e-16	2.35428e-05	6.80453e-06	9.789e-05
5.99622e-17	-2.08005	-0.339772	-3.44839
