1.7321 0.0 
1.0 0.22436 
0.57735 0.29694 
0.33333 0.33097 
0.19245 0.33908 
0.11111 0.33974 
0.06415 0.33976 
0.037037 0.33977 
0.021383 0.33977 
0.012346 0.33977 
0.0071278 0.33977 
0.0041152 0.33977 
0.0023759 0.33977 
0.0013717 0.33977 
0.00079198 0.33977 
0.00045725 0.33977 
0.00026399 0.33977 
0.00015242 0.33977 
8.7997e-05 0.33977 
5.0805e-05 0.33977 
2.9332e-05 0.33977 
1.6935e-05 0.33977 
9.7775e-06 0.33977 
5.645e-06 0.33977 
3.2592e-06 0.33977 
1.8817e-06 0.33977 
1.0864e-06 0.33977 
6.2723e-07 0.33977 
3.6213e-07 0.33977 
2.0908e-07 0.33977 
1.2071e-07 0.33977 
6.9692e-08 0.33977 
4.0237e-08 0.33977 
2.3231e-08 0.33977 
1.3412e-08 0.33977 
7.7435e-09 0.33977 
4.4707e-09 0.33977 
2.5812e-09 0.33977 
1.4902e-09 0.33977 
8.6039e-10 0.33977 
4.9675e-10 0.33977 
2.868e-10 0.33977 
1.6558e-10 0.33977 
9.5599e-11 0.33977 
5.5194e-11 0.33977 
3.1866e-11 0.33977 
1.8398e-11 0.33977 
1.0622e-11 0.33977 
6.1327e-12 0.33977 
3.5407e-12 0.33977 
2.0442e-12 0.33977 
1.1802e-12 0.33977 
6.8141e-13 0.33977 
3.9341e-13 0.33977 
2.2714e-13 0.33977 
1.3114e-13 0.33977 
7.5712e-14 0.33977 
4.3712e-14 0.33977 
2.5237e-14 0.33977 
1.4571e-14 0.33977 
8.4125e-15 0.33977 
4.8569e-15 0.33977 
2.8042e-15 0.33977 
1.619e-15 0.33977 
9.3472e-16 0.33977 
5.3966e-16 0.33977 
3.1157e-16 0.33977 
1.7989e-16 0.33977 
1.0386e-16 0.33977 
5.9962e-17 0.0 
